time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-02-26T08:44:24.040Z,33.895,-117.7443333,9.74,0.75,ml,16,210,0.05286,0.14,ci,ci40676496,2024-02-26T18:57:36.561Z,"6 km E of Yorba Linda, CA",earthquake,0.47,0.6,0.092,8,reviewed,ci,ci
2024-02-26T08:40:52.523Z,32.409,-102.036,10.376,2.2,ml,34,79,0.1,0.1,tx,tx2024dyzj,2024-02-26T19:22:49.368Z,"32 km WSW of Ackerly, Texas",earthquake,0.335509217492963,0.6645726466566007,0.2,28,reviewed,tx,tx
2024-02-26T08:29:52.030Z,60.0448333333333,-153.087333333333,-2.59,-0.88,ml,5,104,,0.09,av,av92215296,2024-02-27T20:38:21.590Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.25,1.73,0.377729568811618,5,reviewed,av,av
2024-02-26T08:27:26.560Z,38.8138333,-122.8141667,2.94,1.64,md,50,50,0.01007,0.05,nc,nc74008096,2024-03-05T19:52:31.320Z,"6 km NW of The Geysers, CA",earthquake,0.14,0.22,0.165,40,reviewed,nc,nc
2024-02-26T08:23:50.330Z,38.8151665,-122.8144989,2.6,1.03,md,22,48,0.008914,0.04,nc,nc74008091,2024-02-26T08:45:14.767Z,"7 km NW of The Geysers, CA",earthquake,0.24,0.43,0.24,23,automatic,nc,nc
2024-02-26T08:21:12.021Z,-43.5586,171.3163,10,4.6,mb,37,80,0.246,0.57,us,us7000m1l4,2024-02-28T03:42:46.568Z,"28 km WNW of Methven, New Zealand",earthquake,1.85,1.892,0.151,15,reviewed,us,us
2024-02-26T08:13:04.850Z,38.7905006,-122.7596664,3.23,0.44,md,8,73,0.01011,0.03,nc,nc74008086,2024-02-26T08:32:12.675Z,"2 km N of The Geysers, CA",earthquake,0.45,1.83,0.22,7,automatic,nc,nc
2024-02-26T08:07:47.300Z,41.5263333333333,-112.157333333333,11.42,0.97,md,5,177,0.2173,0.1,uu,uu80000528,2024-02-26T16:45:13.260Z,"4 km SW of Corinne, Utah",earthquake,0.88,3.2,0.157482852714289,3,reviewed,uu,uu
2024-02-26T08:07:33.680Z,38.4923333333333,-112.8795,1.64,-0.44,md,6,97,0.006246,0.05,uu,uu80049241,2024-02-26T16:44:12.400Z,"15 km NE of Milford, Utah",earthquake,0.39,0.67,0.333201985672534,2,reviewed,uu,uu
2024-02-26T07:59:25.660Z,36.4685,-121.047,7.69,1.24,md,30,114,0.01588,0.07,nc,nc74008081,2024-02-26T23:37:47.178Z,"11 km SE of Pinnacles, CA",earthquake,0.2,0.38,0.214,21,reviewed,nc,nc
2024-02-26T07:58:42.480Z,35.827,-117.6676667,9.95,1.93,ml,33,119,0.08112,0.14,ci,ci40676488,2024-02-26T18:53:39.386Z,"23 km N of Ridgecrest, CA",earthquake,0.19,0.35,0.141,38,reviewed,ci,ci
2024-02-26T07:58:29.990Z,35.8258333,-117.6688333,9.43,1.61,ml,32,61,0.07994,0.14,ci,ci40676480,2024-02-26T18:48:45.550Z,"23 km N of Ridgecrest, CA",earthquake,0.18,0.4,0.102,19,reviewed,ci,ci
2024-02-26T07:57:23.284Z,61.9677,-149.5575,19.7,1.5,ml,,,,0.69,ak,ak0242me52zs,2024-02-26T07:59:20.361Z,"26 km SE of Susitna North, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-02-26T07:56:26.500Z,57.0301666666667,-135.6695,4.4,0.41,ml,4,188,,0.08,av,av91134073,2024-02-27T20:39:54.760Z,"20 km W of Sitka, Alaska",earthquake,0.93,1.09,0.237819169380156,4,reviewed,av,av
2024-02-26T07:50:43.000Z,32.8528333,-115.8773333,8.5,1.11,ml,34,50,0.0844,0.16,ci,ci40676472,2024-02-26T18:41:23.411Z,"17 km NE of Ocotillo, CA",earthquake,0.17,0.48,0.155,20,reviewed,ci,ci
2024-02-26T07:45:55.380Z,19.3396663665771,-155.32633972168,3.89000010490417,1.72000003,md,9,107,0.02416,0.200000003,hv,hv74121671,2024-02-26T07:47:30.470Z,"14 km SW of Volcano, Hawaii",earthquake,0.58,2.6500001,0.239999995,5,automatic,hv,hv
2024-02-26T07:42:47.390Z,33.2451667,-116.0815,3.2,1.05,ml,42,62,0.08739,0.2,ci,ci40676464,2024-02-26T18:34:09.669Z,"12 km NNE of Ocotillo Wells, CA",earthquake,0.19,0.41,0.13,24,reviewed,ci,ci
2024-02-26T07:40:41.659Z,-37.7893,176.9365,165.347,4.2,mb,14,98,0.826,0.32,us,us7000m1l1,2024-02-27T08:20:31.040Z,"19 km NNW of Whakatane, New Zealand",earthquake,4.8,7.038,0.215,7,reviewed,us,us
2024-02-26T07:39:24.512Z,39.6128,-120.2361,11.7,1,ml,9,142.1,0.196,0.1468,nn,nn00873934,2024-02-27T00:25:12.487Z,"3 km SSW of Sierra Brooks, California",earthquake,,2.9,0.29,4,reviewed,nn,nn
2024-02-26T07:38:53.230Z,37.4497,-118.5525,0,1.1,ml,4,202.38,0.289,0.1301,nn,nn00873935,2024-02-27T00:37:35.379Z,"3 km NNW of Mesa, California",earthquake,,0,0.31,3,reviewed,nn,nn
2024-02-26T07:35:34.350Z,38.4951666666667,-112.8915,2.25,0.57,md,13,81,0.007452,0.06,uu,uu80049221,2024-02-26T20:06:26.830Z,"15 km NE of Milford, Utah",earthquake,0.29,0.39,0.069367731899047,4,reviewed,uu,uu
2024-02-26T07:34:17.508Z,36.4743,-116.0223,6.9,0.3,ml,8,249.75,0.194,0.0557,nn,nn00873933,2024-02-27T03:40:02.023Z,"29 km N of Pahrump, Nevada",earthquake,,5.1,0.33,4,reviewed,nn,nn
2024-02-26T07:33:19.173Z,61.7566,-149.5652,34.2,1.5,ml,,,,0.71,ak,ak0242mdzxhp,2024-02-26T07:34:56.781Z,"14 km N of Meadow Lakes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-02-26T07:31:17.008Z,36.9367,-114.358,0.4,1.3,ml,4,285.64,0.725,0.0677,nn,nn00873932,2024-02-27T00:00:14.036Z,"27 km NW of Bunkerville, Nevada",earthquake,,7.2,0,1,reviewed,nn,nn
2024-02-26T07:30:20.810Z,60.0288333333333,-153.063666666667,-2.13,-0.67,ml,5,118,,0.11,av,av92215276,2024-02-27T20:26:58.910Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.35,2.83,0.308744342682877,5,reviewed,av,av
2024-02-26T07:18:12.380Z,60.0448333333333,-153.089833333333,-2.27,-0.92,ml,5,105,,0.06,av,av92215256,2024-02-27T20:24:52.950Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.2,2.21,0.518445059147089,5,reviewed,av,av
2024-02-26T07:10:48.440Z,19.2046661376953,-155.484161376953,31.4099998474121,2.4000001,md,40,81,0.04568,0.100000001,hv,hv74121651,2024-02-26T07:21:38.230Z,"0 km WNW of Pāhala, Hawaii",earthquake,0.53,0.75,0.330000013,5,automatic,hv,hv
2024-02-26T07:06:30.270Z,38.7775,-122.7185,1.92,1.1,md,40,55,0.01255,0.07,nc,nc74008066,2024-03-05T19:33:57.630Z,"2 km W of Anderson Springs, CA",earthquake,0.2,0.24,0.125,35,reviewed,nc,nc
2024-02-26T07:06:19.310Z,32.7328333,-115.4091667,14.49,1.31,ml,23,70,0.07893,0.27,ci,ci40676456,2024-02-26T18:02:14.549Z,"9 km SSW of Holtville, CA",earthquake,0.42,0.88,0.235,16,reviewed,ci,ci
2024-02-26T07:05:57.820Z,38.7703323,-122.7131653,3.46,0.76,md,7,126,0.01107,0.01,nc,nc74008061,2024-02-26T09:16:13.970Z,"2 km WSW of Anderson Springs, CA",earthquake,2.91,4.02,0.33,7,automatic,nc,nc
2024-02-26T06:57:24.870Z,38.4936666666667,-112.887833333333,2.27,-0.01,md,8,104,0.007955,0.06,uu,uu80049186,2024-02-26T22:24:08.290Z,"15 km NE of Milford, Utah",earthquake,0.53,0.72,0.34303280459081,2,reviewed,uu,uu
2024-02-26T06:57:15.195Z,60.2728,-148.5751,20.9,1.9,ml,,,,0.26,ak,ak0242mdjmrj,2024-02-26T06:58:49.104Z,"38 km NW of Chenega, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-02-26T06:54:29.560Z,38.4933333333333,-112.886,1.99,0.45,md,11,94,0.008248,0.09,uu,uu80049171,2024-02-26T21:33:13.750Z,"15 km NE of Milford, Utah",earthquake,0.33,0.5,0.220071077909012,3,reviewed,uu,uu
2024-02-26T06:49:51.910Z,37.8836667,-122.2175,8.2,1.17,md,44,43,0.01612,0.08,nc,nc74008056,2024-03-05T19:17:55.690Z,"3 km WNW of Orinda, CA",earthquake,0.17,0.21,0.174,29,reviewed,nc,nc
2024-02-26T06:48:10.380Z,38.4948333333333,-112.886666666667,1.7,0.61,md,10,98,0.006735,0.1,uu,uu80049156,2024-02-26T21:35:48.940Z,"15 km NE of Milford, Utah",earthquake,0.33,0.55,0.508845067691813,3,reviewed,uu,uu
2024-02-26T06:46:26.680Z,38.8443336,-122.8261642,1.79,0.77,md,16,107,0.009269,0.02,nc,nc74008051,2024-02-26T09:03:11.028Z,"9 km WNW of Cobb, CA",earthquake,0.26,0.41,0.15,15,automatic,nc,nc
2024-02-26T06:42:46.060Z,38.7561684,-122.7216644,1.63,1.01,md,6,198,0.005965,0.01,nc,nc74008046,2024-02-26T07:23:14.261Z,"3 km SW of Anderson Springs, CA",earthquake,0.98,0.46,0.25,5,automatic,nc,nc
2024-02-26T06:40:55.960Z,47.2831666666667,-113.207833333333,20.48,0.76,ml,8,186,0.1781,0.13,mb,mb90041738,2024-02-26T16:41:57.800Z,"23 km ENE of Seeley Lake, Montana",earthquake,0.8,1.54,0.119730427365525,3,reviewed,mb,mb
2024-02-26T06:40:34.270Z,38.8216667,-122.8538361,2.63,0.41,md,14,93,0.01476,0.01,nc,nc74008041,2024-02-26T07:12:12.189Z,"10 km WNW of The Geysers, CA",earthquake,0.32,0.57,0.27,14,automatic,nc,nc
2024-02-26T06:39:55.020Z,38.8358345,-122.8358307,1.44,1.07,md,20,58,0.002764,0.03,nc,nc74008036,2024-02-26T08:50:12.798Z,"10 km NW of The Geysers, CA",earthquake,0.2,0.37,0.1,21,automatic,nc,nc
2024-02-26T06:37:47.090Z,32.827,-115.5906667,15.41,0.98,ml,12,83,0.06661,0.18,ci,ci40676448,2024-02-26T17:57:57.277Z,"3 km SW of Imperial, CA",earthquake,0.48,0.82,0.337,7,reviewed,ci,ci
2024-02-26T06:25:38.090Z,42.10616666666667,-122.56,10.51,1.53,ml,7,66,0.1275,0.12,uw,uw61984756,2024-02-27T01:08:00.010Z,"15 km SE of Ashland, Oregon",earthquake,0.3,1.48,0.12882789941795914,4,reviewed,uw,uw
2024-02-26T06:24:12.919Z,33.6397,132.4239,41.8,4.9,mww,78,59,1.214,0.84,us,us7000m1kx,2024-02-27T01:49:21.857Z,"19 km NW of Ōzu, Japan",earthquake,6.27,6.338,0.098,10,reviewed,us,us
2024-02-26T06:20:42.910Z,38.8334999,-122.7886658,1.22,0.29,md,6,91,0.005074,0,nc,nc74008031,2024-02-26T08:37:10.709Z,"6 km WNW of Cobb, CA",earthquake,0.44,1.31,0.17,8,automatic,nc,nc
2024-02-26T05:57:17.390Z,47.7115,-122.64083333333333,19.12,1.22,ml,13,99,0.08827,0.13,uw,uw61984741,2024-02-27T01:00:27.890Z,"1 km NW of Keyport, Washington",earthquake,0.46,1.03,0.19416453446866777,4,reviewed,uw,uw
2024-02-26T05:55:20.916Z,24.9913,122.3743,10,4.3,mwr,63,51,0.78,0.68,us,us7000m1kw,2024-02-26T09:13:31.040Z,"55 km ESE of Jiufen, Taiwan",earthquake,3.11,1.86,0.086,13,reviewed,us,us
2024-02-26T05:51:08.440Z,38.8139992,-122.8206635,3.32,0.65,md,10,92,0.008397,0.01,nc,nc74008021,2024-02-26T07:53:13.455Z,"7 km NW of The Geysers, CA",earthquake,0.7,1.73,0.19,12,automatic,nc,nc
2024-02-26T05:48:42.150Z,38.5018333333333,-112.888666666667,1.76,-0.14,md,9,97,0.00161,0.1,uu,uu80049081,2024-02-26T21:45:42.590Z,"15 km NE of Milford, Utah",earthquake,0.38,0.66,0.0478583945978541,2,reviewed,uu,uu
2024-02-26T05:48:38.011Z,62.2581,-149.6097,47.6,1.5,ml,,,,1.1,ak,ak0242mcwbh5,2024-02-26T05:50:51.625Z,"16 km NE of Susitna North, Alaska",earthquake,,1.3,,,automatic,ak,ak
2024-02-26T05:45:51.360Z,58.2921666666667,-154.924333333333,4.72,-0.42,ml,7,175,,0.16,av,av91134063,2024-02-27T20:21:18.440Z,"85 km NNW of Karluk, Alaska",earthquake,0.83,0.71,0.242200085631823,7,reviewed,av,av
2024-02-26T05:15:33.640Z,38.4925,-112.885166666667,1.97,0.22,md,9,89,0.008976,0.09,uu,uu80049031,2024-02-26T21:48:19.380Z,"15 km NE of Milford, Utah",earthquake,0.44,0.62,0.415405979881723,2,reviewed,uu,uu
2024-02-26T05:12:01.920Z,19.3856658935547,-155.279830932617,1.49000000953674,1.90999997,md,15,71,0.001976,0.100000001,hv,hv74121591,2024-02-26T05:14:38.510Z,"7 km SW of Volcano, Hawaii",earthquake,0.21,0.25,0.419999987,11,automatic,hv,hv
2024-02-26T05:07:47.720Z,38.4943333333333,-112.889666666667,2.24,0.93,md,13,83,0.007614,0.07,uu,uu80049021,2024-02-26T19:58:04.500Z,"15 km NE of Milford, Utah",earthquake,0.32,0.47,0.355672465296184,5,reviewed,uu,uu
2024-02-26T05:05:52.590Z,38.8138351,-122.829834,2.11,0.66,md,7,116,0.004986,0.01,nc,nc74008011,2024-02-26T05:41:12.633Z,"8 km WNW of The Geysers, CA",earthquake,1.01,2.43,0.2,9,automatic,nc,nc
2024-02-26T05:00:02.100Z,38.825,-122.7858333,1.38,0.28,md,14,73,0.01239,0.02,nc,nc74008006,2024-02-29T01:08:41.870Z,"5 km W of Cobb, CA",earthquake,0.28,0.61,0.318,14,reviewed,nc,nc
2024-02-26T04:59:47.110Z,33.3493333,-116.9503333,13.97,1.28,ml,69,22,0.07352,0.19,ci,ci40676432,2024-02-26T14:14:01.080Z,"8 km W of Palomar Observatory, CA",earthquake,0.15,0.4,0.138,25,reviewed,ci,ci
2024-02-26T04:59:22.900Z,33.8056667,-116.9453333,13.72,0.98,ml,35,62,0.108,0.14,ci,ci40676424,2024-02-26T17:54:11.839Z,"3 km NNE of San Jacinto, CA",earthquake,0.19,0.49,0.147,22,reviewed,ci,ci
2024-02-26T04:57:48.360Z,19.1293333333333,-155.498833333333,35.42,2,md,24,170,0.04334,0.09,hv,hv74121576,2024-02-26T21:39:05.601Z,"8 km SSW of Pāhala, Hawaii",earthquake,0.82,0.74,0.145169303692652,19,reviewed,hv,hv
2024-02-26T04:46:17.486Z,-17.4639,-177.3133,432.968,4.2,mb,20,122,4.428,0.47,us,us6000mg31,2024-03-13T03:05:45.040Z,"Fiji region",earthquake,15.11,7.082,0.136,15,reviewed,us,us
2024-02-26T04:46:17.260Z,61.5474,-150.0613,34.8,1.4,ml,,,,0.66,ak,ak0242mcaetp,2024-02-26T04:48:48.257Z,"6 km WNW of Big Lake, Alaska",earthquake,,2.7,,,automatic,ak,ak
2024-02-26T04:33:18.100Z,47.62383333333333,-121.81066666666666,13.07,0.65,ml,9,120,0.09132,0.11,uw,uw61984721,2024-02-27T00:45:10.430Z,"8 km ESE of Carnation, Washington",earthquake,0.36,0.71,0.06402793147284952,2,reviewed,uw,uw
2024-02-26T04:32:18.860Z,38.117,-113.137666666667,-0.25,1.86,ml,15,85,0.1112,0.26,uu,uu80048976,2024-02-26T16:41:30.520Z,"21 km WSW of Minersville, Utah",earthquake,0.58,1.6,0.155561059975528,7,reviewed,uu,uu
2024-02-26T04:10:10.833Z,65.8964,-145.8811,16.2,1.6,ml,,,,0.84,ak,ak0242mc2okb,2024-02-26T04:18:46.787Z,"40 km S of Birch Creek, Alaska",earthquake,,1.1,,,automatic,ak,ak
2024-02-26T04:04:33.720Z,38.5001666666667,-112.888166666667,2.35,-0.22,md,9,98,0.00185,0.09,uu,uu80048921,2024-02-26T21:50:41.020Z,"15 km NE of Milford, Utah",earthquake,0.4,0.57,0.102452812392294,2,reviewed,uu,uu
2024-02-26T04:03:37.760Z,38.5038333333333,-112.891333333333,2.6,-0.15,md,8,102,0.004315,0.06,uu,uu80048916,2024-02-26T21:52:42.470Z,"15 km NE of Milford, Utah",earthquake,0.37,0.61,0.135666672120445,2,reviewed,uu,uu
2024-02-26T04:02:55.597Z,65.1633,-148.7812,16.1,1.1,ml,,,,0.59,ak,ak0242mc12af,2024-02-26T04:05:23.234Z,"26 km E of Minto, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-02-26T03:59:04.710Z,38.4911666666667,-112.8855,1.68,0.17,md,9,87,0.007732,0.09,uu,uu80048906,2024-02-26T19:40:27.610Z,"15 km NE of Milford, Utah",earthquake,0.45,0.62,0.185457084529399,2,reviewed,uu,uu
2024-02-26T03:58:01.230Z,33.0618333,-115.584,8.63,1.2,ml,28,56,0.02357,0.25,ci,ci40676408,2024-02-26T17:41:33.395Z,"4 km NE of Westmorland, CA",earthquake,0.28,0.53,0.373,13,reviewed,ci,ci
2024-02-26T03:57:54.210Z,32.7748333,-115.8478333,14.27,0.82,ml,6,111,0.1258,0.13,ci,ci37627380,2024-02-26T17:46:00.421Z,"14 km ENE of Ocotillo, CA",earthquake,0.5,1.4,0.301,5,reviewed,ci,ci
2024-02-26T03:57:38.668Z,60.2543,-154.0202,206,2.6,ml,,,,0.72,ak,ak0242mbrdqd,2024-02-27T00:56:55.040Z,"17 km ENE of Port Alsworth, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-02-26T03:57:25.620Z,36.0055,-117.8061667,1.55,0.84,ml,14,78,0.03856,0.16,ci,ci37627364,2024-02-26T21:17:54.684Z,"12 km NE of Little Lake, CA",earthquake,0.23,0.35,0.133,3,reviewed,ci,ci
2024-02-26T03:56:45.570Z,36.0093333,-117.8053333,1.42,1.08,ml,23,53,0.03615,0.15,ci,ci40676400,2024-02-26T17:17:30.490Z,"12 km NE of Little Lake, CA",earthquake,0.17,0.25,0.084,11,reviewed,ci,ci
2024-02-26T03:56:27.560Z,36.0071667,-117.8045,0.59,0.83,ml,16,80,0.03655,0.24,ci,ci37627348,2024-02-26T17:21:22.219Z,"12 km NE of Little Lake, CA",earthquake,0.3,0.5,0.156,7,reviewed,ci,ci
2024-02-26T03:56:08.270Z,36.0055,-117.807,1.02,0.97,ml,22,55,0.03914,0.14,ci,ci40676392,2024-02-26T17:14:25.468Z,"12 km NE of Little Lake, CA",earthquake,0.15,0.24,0.13,9,reviewed,ci,ci
2024-02-26T03:54:39.070Z,18.8998,-67.3603,93,3.5,md,13,229,0.9601,0.5,pr,pr2024057001,2024-02-26T05:06:07.820Z,"52 km NNW of San Antonio, Puerto Rico",earthquake,6.3,7.36,0.11,5,reviewed,pr,pr
2024-02-26T03:50:07.220Z,38.4968333333333,-112.899333333333,1.3,2.32,ml,20,57,0.01103,0.13,uu,uu80048896,2024-02-26T14:17:22.650Z,"14 km NE of Milford, Utah",earthquake,0.29,0.5,0.216445048489136,13,reviewed,uu,uu
2024-02-26T03:49:53.790Z,19.3961658477783,-155.281494140625,1.04999995231628,1.73,ml,13,61,0.007453,0.109999999,hv,hv74121546,2024-02-26T03:52:31.950Z,"7 km SW of Volcano, Hawaii",earthquake,0.2,0.349999994,0.17,4,automatic,hv,hv
2024-02-26T03:47:38.970Z,38.7926674,-122.7563324,0.22,0.76,md,7,156,0.008373,0.02,nc,nc74007996,2024-02-26T04:42:12.288Z,"2 km N of The Geysers, CA",earthquake,0.5,0.76,0.05,7,automatic,nc,nc
2024-02-26T03:44:56.730Z,46.744,-121.51883333333333,4.95,0.98,ml,24,118,0.03817,0.09,uw,uw61984716,2024-02-27T00:21:41.860Z,"19 km NE of Packwood, Washington",earthquake,0.29,0.42,0.11378214810270038,11,reviewed,uw,uw
2024-02-26T03:42:27.510Z,19.0918,-67.8406,23,3.73,md,16,317,0.9601,0.31,pr,pr2024057000,2024-02-27T00:39:40.040Z,"81 km NE of Punta Cana, Dominican Republic",earthquake,3.6,25.66,0.11,16,reviewed,pr,pr
2024-02-26T03:41:36.462Z,63.4745,-148.83,9.1,1.5,ml,,,,0.68,ak,ak0242mbny4u,2024-02-26T03:43:36.675Z,"11 km NNE of Cantwell, Alaska",earthquake,,0.1,,,automatic,ak,ak
2024-02-26T03:40:53.276Z,9.0238,126.2736,76.07,4.9,mb,91,102,2.06,0.65,us,us7000m1kk,2024-03-13T01:57:07.040Z,"4 km NNE of La Paz, Philippines",earthquake,9.63,5.062,0.043,167,reviewed,us,us
2024-02-26T03:38:51.816Z,65.3208,-147.2025,28.7,1.4,ml,,,,0.96,ak,ak0242mbnc65,2024-02-26T03:41:25.968Z,"44 km NNE of Fox, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-02-26T03:35:29.220Z,-38.9773,-92.1084,10,4.3,mb,16,204,11.957,0.86,us,us6000mg3a,2024-03-13T01:44:13.040Z,"West Chile Rise",earthquake,13.58,1.945,0.168,10,reviewed,us,us
2024-02-26T03:26:46.226Z,38.1944,-117.856,12.9,1.6,ml,10,79.81,0.102,0.1442,nn,nn00873908,2024-02-26T23:38:34.524Z,"31 km SE of Mina, Nevada",earthquake,,0.9,0.26,6,reviewed,nn,nn
2024-02-26T03:16:51.380Z,35.8623333,-117.685,7.51,1.38,ml,26,61,0.08422,0.15,ci,ci40676376,2024-02-26T17:12:18.801Z,"22 km ESE of Little Lake, CA",earthquake,0.22,0.65,0.129,16,reviewed,ci,ci
2024-02-26T03:08:15.290Z,38.8185005,-122.8235016,2.23,0.86,md,15,73,0.01012,0.02,nc,nc74007986,2024-02-26T05:04:12.571Z,"7 km NW of The Geysers, CA",earthquake,0.31,0.76,0.17,16,automatic,nc,nc
2024-02-26T03:06:08.310Z,38.4936666666667,-112.8875,1.73,0.37,md,11,102,0.007929,0.09,uu,uu80048856,2024-02-26T21:55:10.120Z,"15 km NE of Milford, Utah",earthquake,0.34,0.51,0.0884261050743153,3,reviewed,uu,uu
2024-02-26T03:05:50.450Z,32.6495,-115.7453333,3.15,1.43,ml,23,87,0.01599,0.18,ci,ci40676368,2024-02-26T17:08:16.422Z,"17 km WNW of Progreso, B.C., MX",earthquake,0.27,0.28,0.242,14,reviewed,ci,ci
2024-02-26T03:00:17.380Z,38.4968333333333,-112.887666666667,1.64,-0.06,md,11,101,0.004806,0.1,uu,uu80048851,2024-02-26T19:44:25.350Z,"15 km NE of Milford, Utah",earthquake,0.35,0.52,0.0288508741412751,2,reviewed,uu,uu
2024-02-26T02:58:05.390Z,60.0235,-153.088166666667,0.93,-1.16,ml,4,164,,0.09,av,av92215106,2024-02-27T19:51:27.740Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.35,1.29,0.253169557135301,4,reviewed,av,av
2024-02-26T02:50:28.752Z,-14.7583,168.118,10,4.6,mb,35,118,6.82,0.69,us,us7000m1kf,2024-03-13T00:41:32.040Z,"115 km SSE of Sola, Vanuatu",earthquake,10.37,1.8,0.122,20,reviewed,us,us
2024-02-26T02:48:29.200Z,35.393,-118.213,8.68,1.04,ml,26,46,0.1551,0.15,ci,ci40676360,2024-02-26T16:55:31.691Z,"33 km SE of Bodfish, CA",earthquake,0.2,0.76,0.157,15,reviewed,ci,ci
2024-02-26T02:47:25.230Z,38.5031666666667,-112.891166666667,1.68,0.38,md,10,101,0.003889,0.11,uu,uu80048836,2024-02-26T21:57:47.860Z,"15 km NE of Milford, Utah",earthquake,0.41,0.57,0.308876442250369,3,reviewed,uu,uu
2024-02-26T02:45:51.609Z,63.0706,-149.695,89.1,2,ml,,,,0.59,ak,ak0242mb3ek8,2024-02-26T02:49:15.615Z,"51 km SW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-02-26T02:23:03.988Z,64.4868,-146.9051,9.6,1.5,ml,,,,0.6,ak,ak0242mayl4u,2024-02-26T02:25:37.821Z,"4 km S of Salcha, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-02-26T02:19:30.580Z,61.7614,-146.7542,19.6,2.5,ml,,,,0.68,ak,ak0242maxsbi,2024-02-27T00:07:41.040Z,"25 km S of Nelchina, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-02-26T02:17:25.966Z,60.2346,-147.2411,17.9,1.9,ml,,,,0.73,ak,ak0242maxcj8,2024-02-26T02:19:44.424Z,"46 km ENE of Chenega, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-02-26T02:16:17.900Z,33.9958333,-116.7143333,11.06,1.1,ml,47,38,0.06966,0.13,ci,ci40676352,2024-02-26T16:51:57.004Z,"11 km NE of Cabazon, CA",earthquake,0.13,0.37,0.154,34,reviewed,ci,ci
2024-02-26T02:13:26.900Z,38.8078346,-122.8249969,1.77,0.75,md,10,71,0.003426,0.01,nc,nc74007981,2024-02-26T04:38:11.265Z,"7 km WNW of The Geysers, CA",earthquake,0.35,1.01,0.13,10,automatic,nc,nc
2024-02-26T02:02:53.291Z,61.9852,-149.5471,27.2,1.1,ml,,,,0.41,ak,ak0242mau6wh,2024-02-26T02:04:40.235Z,"25 km SE of Susitna North, Alaska",earthquake,,3.1,,,automatic,ak,ak
2024-02-26T01:59:37.808Z,57.8192,-155.9378,10.2,1.4,ml,,,,0.35,ak,ak0242makxwn,2024-02-27T19:39:20.910Z,"92 km WNW of Karluk, Alaska",earthquake,,0.9,,,automatic,ak,ak
2024-02-26T01:50:52.518Z,39.623,-120.2402,8.4,0.1,ml,4,245.35,0.037,0.0607,nn,nn00873930,2024-02-26T23:32:13.797Z,"2 km SW of Sierra Brooks, California",earthquake,,2.1,0.05,2,reviewed,nn,nn
2024-02-26T01:42:31.120Z,44.3503333333333,-115.1985,11.53,2.11,ml,12,74,0.3515,0.21,mb,mb90041758,2024-02-26T17:08:22.640Z,"25 km NW of Stanley, Idaho",earthquake,0.59,1.05,0.29099097430549,12,reviewed,mb,mb
2024-02-26T01:40:31.794Z,-15.998,-72.061,10,4.1,mb,21,178,2.875,0.66,us,us7000m1kb,2024-03-12T22:43:11.040Z,"5 km WNW of Lluta, Peru",earthquake,11.22,1.994,0.123,18,reviewed,us,us
2024-02-26T01:38:18.166Z,64.4904,-146.8489,5.7,1.5,ml,,,,0.8,ak,ak0242maged4,2024-02-26T01:42:48.044Z,"4 km SE of Salcha, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-02-26T01:32:18.600Z,44.3488333333333,-115.185833333333,10.98,2.43,ml,17,73,0.344,0.2,mb,mb90041673,2024-02-26T15:25:25.150Z,"24 km NW of Stanley, Idaho",earthquake,0.45,0.84,0.210877843285747,19,reviewed,mb,mb
2024-02-26T01:31:54.070Z,38.8093333,-122.8196667,2.88,1.31,md,46,51,0.007446,0.05,nc,nc74007976,2024-03-05T19:00:50.940Z,"6 km WNW of The Geysers, CA",earthquake,0.16,0.26,0.229,37,reviewed,nc,nc
2024-02-26T01:28:52.140Z,41.2733,78.4536,10,4.5,mb,77,73,1.226,0.84,us,us7000m1k9,2024-03-12T22:39:04.040Z,"124 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,5.7,1.852,0.079,47,reviewed,us,us
2024-02-26T01:21:51.950Z,38.495,-112.886166666667,2.09,-0.25,md,8,95,0.006579,0.06,uu,uu80048771,2024-02-26T22:00:10.560Z,"15 km NE of Milford, Utah",earthquake,0.5,0.62,0.19466411830912,2,reviewed,uu,uu
